variante,agente,capas,ticker,fecha_entrada,fecha_salida,precio_entrada,precio_salida,retorno,motivo_salida,score_entrada,criterio_pe_historico,criterio_pe_proyectado,criterio_deuda_capital,criterio_crecimiento_eps,criterio_peg,criterio_market_cap
Small · solo Lynch,Small,lynch,JBSS,2024-10-31,2024-12-31,82.51000213623047,87.11000061035156,0.054695378750363455,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,CRUS,2024-11-29,2024-12-31,104.44999694824219,99.58000183105469,-0.04757827064830478,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,ARIS,2024-11-29,2024-12-31,3.7899999618530273,3.5,-0.077440393088956,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,INVA,2024-11-29,2024-12-31,18.989999771118164,17.350000381469727,-0.08727462203819825,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HALO,2024-11-29,2024-12-31,48.20000076293945,47.810001373291016,-0.009082934265386866,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,LNTH,2024-11-29,2024-12-31,89.2699966430664,89.45999908447266,0.0011265241526070557,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,PNTG,2024-11-29,2024-12-31,31.18000030517578,26.520000457763672,-0.15030510493907245,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,MGPI,2024-11-29,2024-12-31,46.279998779296875,39.369998931884766,-0.15015909368891478,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,OSUR,2024-11-29,2024-12-31,3.799999952316284,3.609999895095825,-0.050949778169751325,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,JELD,2024-11-29,2024-12-31,10.890000343322754,8.1899995803833,-0.24868582457671606,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,FBIZ,2024-11-29,2024-12-31,50.119998931884766,46.290000915527344,-0.07733986823845995,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,ITRI,2024-04-30,2025-01-31,92.12000274658203,107.36000061035156,0.16427121419859958,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,FCF,2024-04-30,2025-01-31,13.1899995803833,16.68000030517578,0.29436091844790524,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,AMSF,2024-05-31,2025-01-31,43.83000183105469,50.02000045776367,0.22925562342380768,senal,4,1,1,0,0,1,1
Small · solo Lynch,Small,lynch,EIG,2024-05-31,2025-01-31,42.18000030517578,49.15999984741211,0.1787156794179645,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,GSHD,2024-06-28,2025-01-31,57.439998626708984,107.16999816894531,0.9693815594156279,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,CHCO,2024-10-31,2025-01-31,116.5999984741211,118.12999725341797,0.01890797644926523,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,TCBK,2024-10-31,2025-01-31,42.72999954223633,43.869998931884766,0.03262848384275441,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,NATR,2024-10-31,2025-01-31,12.65999984741211,13.90999984741211,0.09763771663119147,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,IMXI,2024-10-31,2025-01-31,17.59000015258789,18.90999984741211,0.07396784600285233,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,GSBC,2024-10-31,2025-01-31,56.689998626708984,58.790000915527344,0.042957670119252,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HRTG,2024-10-31,2025-01-31,10.350000381469727,11.010000228881836,0.06270459669211403,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,PGNY,2024-11-29,2025-01-31,15.569999694824219,23.170000076293945,0.48663046386649245,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,CRUS,2024-12-31,2025-01-31,99.58000183105469,100.44000244140625,0.007627894195056273,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,MMS,2024-12-31,2025-01-31,74.6500015258789,75.29000091552734,0.0075649186018784675,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,NRC,2024-12-31,2025-01-31,17.639999389648438,16.670000076293945,-0.05593347050664921,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HALO,2024-12-31,2025-01-31,47.810001373291016,56.63999938964844,0.18350495555243507,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,REX,2024-12-31,2025-01-31,20.844999313354492,20.860000610351562,-0.0002808102089680853,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,NOG,2024-12-31,2025-01-31,37.15999984741211,35.95000076293945,-0.0335290122550973,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,OII,2024-12-31,2025-01-31,26.079999923706055,24.850000381469727,-0.048115158504163924,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,WHD,2024-12-31,2025-01-31,58.36000061035156,59.709999084472656,0.02210938826328457,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,KOP,2024-12-31,2025-01-31,32.400001525878906,29.760000228881836,-0.08239999064568337,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,MGPI,2024-12-31,2025-01-31,39.369998931884766,36.130001068115234,-0.08321358104757581,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,YORW,2024-12-31,2025-01-31,32.720001220703125,30.93000030517578,-0.05565173589737482,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,AWR,2024-12-31,2025-01-31,77.72000122070312,74.5,-0.042389239904783826,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,APOG,2024-12-31,2025-01-31,71.41000366210938,51.02000045776367,-0.28272860293601065,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,JELD,2024-12-31,2025-01-31,8.1899995803833,8.920000076293945,0.08804429337963704,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,MLKN,2024-12-31,2025-01-31,22.59000015258789,22.440000534057617,-0.007633202195889033,senal,4,0,1,0,1,1,1
Small · solo Lynch,Small,lynch,HLIT,2024-04-30,2025-02-28,10.739999771118164,10.3100004196167,-0.04099690724435956,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,FSBC,2024-05-31,2025-02-28,22.920000076293945,30.459999084472656,0.3553572796478579,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,CNMD,2024-06-28,2025-02-28,69.31999969482422,59.16999816894531,-0.14255804598285438,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,VITL,2024-08-30,2025-02-28,31.450000762939453,33.11000061035156,0.051729668834191056,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,OSIS,2024-09-30,2025-02-28,151.8300018310547,206.2100067138672,0.3568059393747556,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,FFBC,2024-09-30,2025-02-28,25.229999542236328,27.40999984741211,0.09421207175298152,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,PFBC,2024-09-30,2025-02-28,80.25,88.75,0.12446916297624022,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,PEBO,2024-09-30,2025-02-28,30.09000015258789,32,0.08972877590431683,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,TRMK,2024-09-30,2025-02-28,31.81999969482422,36.59000015258789,0.16313536257169714,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,STBA,2024-10-31,2025-02-28,37.97999954223633,40.220001220703125,0.07543607619555615,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,WSFS,2024-10-31,2025-02-28,49.16999816894531,54.290000915527344,0.10879114635649301,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,FMBH,2024-10-31,2025-02-28,38.150001525878906,38.099998474121094,0.009739254754225879,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,NWBI,2024-10-31,2025-02-28,13.289999961853027,12.619999885559082,-0.023429856482197975,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,LBRT,2024-10-31,2025-02-28,17.06999969482422,17.270000457763672,0.015116182633853281,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,MAMA,2024-11-29,2025-02-28,9.770000457763672,6.114999771118164,-0.37473019305310273,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,SPXC,2024-12-31,2025-02-28,145.52000427246094,145.64999389648438,-0.0001073663889212817,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,INVA,2024-12-31,2025-02-28,17.350000381469727,17.920000076293945,0.0318204128305144,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,PNTG,2024-12-31,2025-02-28,26.520000457763672,22.770000457763672,-0.14226109512955065,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,DIN,2024-12-31,2025-02-28,30.100000381469727,25.079999923706055,-0.1676104878869511,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,RES,2024-12-31,2025-02-28,5.940000057220459,5.579999923706055,-0.05503959001480618,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HASI,2024-12-31,2025-02-28,26.829999923706055,28.729999542236328,0.06974576140952693,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,JBSS,2024-12-31,2025-02-28,87.11000061035156,70.66999816894531,-0.18953798218007956,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HOFT,2024-12-31,2025-02-28,14.010000228881836,13.069999694824219,-0.06802750369516963,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,MMS,2025-01-31,2025-02-28,75.29000091552734,65.19999694824219,-0.1310130157314653,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,NRC,2025-01-31,2025-02-28,16.670000076293945,14.59000015258789,-0.12565010691107625,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,FCF,2025-01-31,2025-02-28,16.68000030517578,16.440000534057617,-0.007844307222613423,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,CHCO,2025-01-31,2025-02-28,118.12999725341797,118.98999786376953,0.00627301110206524,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,TCBK,2025-01-31,2025-02-28,43.869998931884766,43.720001220703125,-0.004415463434632283,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,NOG,2025-01-31,2025-02-28,35.95000076293945,31.5,-0.12465907931280917,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,OII,2025-01-31,2025-02-28,24.850000381469727,22.09000015258789,-0.11195511725661544,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,WHD,2025-01-31,2025-02-28,59.709999084472656,52.540000915527344,-0.12096010266188828,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,POST,2025-01-31,2025-02-28,106.16000366210938,113.51000213623047,0.06816613225182366,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,YORW,2025-01-31,2025-02-28,30.93000030517578,32.04999923706055,0.04223701807677549,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,IMXI,2025-01-31,2025-02-28,18.90999984741211,15.319999694824219,-0.1906566023995071,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,APOG,2025-01-31,2025-02-28,51.02000045776367,47.939998626708984,-0.061307812845953324,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,JELD,2025-01-31,2025-02-28,8.920000076293945,5.5,-0.3840245147976681,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,GSBC,2025-01-31,2025-02-28,58.790000915527344,59.0099983215332,0.002738454870355067,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HOPE,2025-01-31,2025-02-28,11.65999984741211,10.920000076293945,-0.053205661355866796,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HRTG,2025-01-31,2025-02-28,11.010000228881836,11.75,0.06614465880825193,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,MLKN,2025-01-31,2025-02-28,22.440000534057617,21.5,-0.0343362714508767,senal,4,0,1,0,1,1,1
Small · solo Lynch,Small,lynch,CBAN,2024-04-30,2025-03-31,10.869999885559082,16.149999618530273,0.5335410635469726,senal,4,1,1,0,0,1,1
Small · solo Lynch,Small,lynch,CCSI,2024-04-30,2025-03-31,11.640000343322754,23.079999923706055,0.9808354822780445,senal,4,1,1,0,0,1,1
Small · solo Lynch,Small,lynch,MGRC,2024-05-31,2025-03-31,108.9800033569336,111.4000015258789,0.03409618834594408,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,CCBG,2024-05-31,2025-03-31,27.15999984741211,35.959999084472656,0.3591146152732223,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,ASTE,2024-06-28,2025-03-31,29.65999984741211,34.45000076293945,0.17333568839692282,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,IBOC,2024-09-30,2025-03-31,59.790000915527344,63.060001373291016,0.06509659615451868,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,LGND,2024-09-30,2025-03-31,100.08999633789062,105.13999938964844,0.04940443119484916,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,SDGR,2024-10-31,2025-03-31,17.594999313354492,19.739999771118164,0.12078803500602797,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,HBT,2024-10-31,2025-03-31,21.360000610351562,22.40999984741211,0.0667824564846653,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,PRLB,2024-10-31,2025-03-31,27.399999618530273,35.040000915527344,0.277553655545989,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,MTUS,2024-10-31,2025-03-31,14.09000015258789,13.359999656677246,-0.05275778193876557,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,CCOI,2024-12-31,2025-03-31,77.06999969482422,61.310001373291016,-0.19369866392474033,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,LNTH,2024-12-31,2025-03-31,89.45999908447266,97.5999984741211,0.08989966324032594,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,SND,2024-12-31,2025-03-31,2.25,2.5899999141693115,0.14996040401068167,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,OSUR,2024-12-31,2025-03-31,3.609999895095825,3.369999885559082,-0.06741528365497929,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,CRUS,2025-01-31,2025-03-31,100.44000244140625,99.66000366210938,-0.008757804127605517,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,AMSF,2025-01-31,2025-03-31,50.02000045776367,52.54999923706055,0.057628440187312835,senal,4,1,1,0,0,1,1
Small · solo Lynch,Small,lynch,KOP,2025-01-31,2025-03-31,29.760000228881836,28,-0.0575460692020745,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,MGPI,2025-01-31,2025-03-31,36.130001068115234,29.3799991607666,-0.18446399741901132,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,NATR,2025-01-31,2025-03-31,13.90999984741211,12.550000190734863,-0.09867336696076867,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,AWR,2025-01-31,2025-03-31,74.5,78.68000030517578,0.06173228590084312,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,BL,2025-02-28,2025-03-31,48.29999923706055,48.41999816894531,0.0014822161458842853,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,HLIT,2025-02-28,2025-03-31,10.3100004196167,9.59000015258789,-0.07076506692406914,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,ICFI,2025-02-28,2025-03-31,79.26000213623047,84.97000122070312,0.0727160362499708,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,MMS,2025-02-28,2025-03-31,65.19999694824219,68.19000244140625,0.044813316818025584,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,POWL,2025-02-28,2025-03-31,56.56999969482422,56.776668548583984,0.0026499630923331186,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,MTRN,2025-02-28,2025-03-31,91.36000061035156,81.5999984741211,-0.10772300256542378,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,ARCB,2025-02-28,2025-03-31,78.7699966430664,70.58000183105469,-0.10486930291798202,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,PGNY,2025-02-28,2025-03-31,22.530000686645508,22.34000015258789,-0.00942454250949154,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,NRC,2025-02-28,2025-03-31,14.59000015258789,12.800000190734863,-0.11601368350762287,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,SPXC,2025-02-28,2025-03-31,145.64999389648438,128.77999877929688,-0.11670953404260587,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,INVA,2025-02-28,2025-03-31,17.920000076293945,18.1299991607666,0.010707233091226787,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,FCF,2025-02-28,2025-03-31,16.440000534057617,15.539999961853027,-0.055689566870549045,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,FFBC,2025-02-28,2025-03-31,27.40999984741211,24.979999542236328,-0.08152283691097917,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,STBA,2025-02-28,2025-03-31,40.220001220703125,37.04999923706055,-0.07973743487518425,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,WSFS,2025-02-28,2025-03-31,54.290000915527344,51.869998931884766,-0.04553071095232275,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,CHCO,2025-02-28,2025-03-31,118.98999786376953,117.47000122070312,-0.01376103600188272,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,FMBH,2025-02-28,2025-03-31,38.099998474121094,34.900001525878906,-0.08490527763549305,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,NWBI,2025-02-28,2025-03-31,12.619999885559082,12.020000457763672,-0.048495664141578354,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,PFBC,2025-02-28,2025-03-31,88.75,83.66000366210938,-0.05829458474056404,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,PEBO,2025-02-28,2025-03-31,32,29.65999984741211,-0.07405166122310858,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,TCBK,2025-02-28,2025-03-31,43.720001220703125,39.970001220703125,-0.07942639648750305,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,TRMK,2025-02-28,2025-03-31,36.59000015258789,34.4900016784668,-0.05833496161878604,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,DIN,2025-02-28,2025-03-31,25.079999923706055,23.270000457763672,-0.053722817358856756,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,NOG,2025-02-28,2025-03-31,31.5,30.229999542236328,-0.02707130585636064,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,OII,2025-02-28,2025-03-31,22.09000015258789,21.809999465942383,-0.013662527457077633,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,RES,2025-02-28,2025-03-31,5.579999923706055,5.5,-0.015322108105429444,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,WHD,2025-02-28,2025-03-31,52.540000915527344,45.83000183105469,-0.12642276180629963,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,VITL,2025-02-28,2025-03-31,33.11000061035156,30.469999313354492,-0.08065429264823676,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,YORW,2025-02-28,2025-03-31,32.04999923706055,34.68000030517578,0.08097748560758666,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,IMXI,2025-02-28,2025-03-31,15.319999694824219,12.619999885559082,-0.17706375379806083,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,APOG,2025-02-28,2025-03-31,47.939998626708984,46.33000183105469,-0.034549805945369605,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,CNMD,2025-02-28,2025-03-31,59.16999816894531,60.38999938964844,0.023096629164111482,senal,4,0,1,0,1,1,1
Small · solo Lynch,Small,lynch,JELD,2025-02-28,2025-03-31,5.5,5.96999979019165,0.08436932416389209,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,KMT,2025-02-28,2025-03-31,22.1299991607666,21.299999237060547,-0.038467822041599375,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,LBRT,2025-02-28,2025-03-31,17.270000457763672,15.829999923706055,-0.07961702923098102,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,GSBC,2025-02-28,2025-03-31,59.0099983215332,55.369998931884766,-0.055936463247886814,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HOPE,2025-02-28,2025-03-31,10.920000076293945,10.470000267028809,-0.04216735949374717,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,FSBC,2025-02-28,2025-03-31,30.459999084472656,27.799999237060547,-0.088240048029818,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,JBSS,2025-02-28,2025-03-31,70.66999816894531,70.86000061035156,0.0016861731312440842,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,LOVE,2025-02-28,2025-03-31,20.950000762939453,18.18000030517578,-0.13308715090841672,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,HOFT,2025-02-28,2025-03-31,13.069999694824219,10.039999961853027,-0.21781402285824603,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,INMD,2024-04-30,2025-04-30,17.190000534057617,14.100000381469727,-0.18057571445790743,tope_temporal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,PCRX,2024-08-30,2025-04-30,15.5600004196167,26.899999618530273,0.7270633431366986,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,CWCO,2024-10-31,2025-04-30,23.760000228881836,23.239999771118164,-0.014266543198396486,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,EPAC,2024-11-29,2025-04-30,48.2599983215332,40.369998931884766,-0.16432567519376562,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,ACMR,2024-12-31,2025-04-30,15.100000381469727,19.469999313354492,0.2881148139181564,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,ROCK,2024-12-31,2025-04-30,58.900001525878906,52.95000076293945,-0.10191744262629066,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,WRLD,2024-12-31,2025-04-30,112.44000244140625,129.1199951171875,0.14719765742879387,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,GSHD,2025-01-31,2025-04-30,107.16999816894531,97.20999908447266,-0.09384328592786728,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,EIG,2025-01-31,2025-04-30,49.15999984741211,48.59000015258789,-0.006719421065625397,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,FIZZ,2025-01-31,2025-04-30,42.04999923706055,44.400001525878906,0.054830232829927716,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,PNTG,2025-02-28,2025-04-30,22.770000457763672,25.6200008392334,0.12403982120552404,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,MLKN,2025-02-28,2025-04-30,21.5,16.399999618530273,-0.23797191709320187,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,ICFI,2025-03-31,2025-04-30,84.97000122070312,84.95999908447266,-0.0011173218848237187,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,MMS,2025-03-31,2025-04-30,68.19000244140625,66.95999908447266,-0.019019671082281753,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,UFPT,2025-03-31,2025-04-30,201.7100067138672,208.5399932861328,0.03282682313015184,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,NRC,2025-03-31,2025-04-30,12.800000190734863,11.359999656677246,-0.11338740422347726,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,ACAD,2025-03-31,2025-04-30,16.610000610351562,14.600000381469727,-0.1218902170299413,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,LMAT,2025-03-31,2025-04-30,83.9000015258789,90.73999786376953,0.08044419080847853,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,OMCL,2025-03-31,2025-04-30,34.959999084472656,31.260000228881836,-0.10672915155987117,senal,4,0,0,1,1,1,1
Small · solo Lynch,Small,lynch,PRAA,2025-03-31,2025-04-30,20.6200008392334,18.299999237060547,-0.11339946320278771,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,BSVN,2025-03-31,2025-04-30,38.7400016784668,36.400001525878906,-0.061341980926046036,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,FMBH,2025-03-31,2025-04-30,34.900001525878906,33.43000030517578,-0.043078014104538376,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,INBK,2025-03-31,2025-04-30,26.780000686645508,21.260000228881836,-0.20691779417675582,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,TCBK,2025-03-31,2025-04-30,39.970001220703125,38.58000183105469,-0.035740877952925576,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,NRDS,2025-03-31,2025-04-30,9.050000190734863,8.960000038146973,-0.010934575750322861,senal,5,0,1,1,1,1,1
Small · solo Lynch,Small,lynch,EVTC,2025-03-31,2025-04-30,36.77000045776367,33.939998626708984,-0.0778876930684399,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,HIMX,2025-03-31,2025-04-30,7.349999904632568,7.079999923706055,-0.03769778252665412,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,CCSI,2025-03-31,2025-04-30,23.079999923706055,19.860000610351562,-0.1403749722562586,senal,5,1,1,0,1,1,1
Small · solo Lynch,Small,lynch,IMXI,2025-03-31,2025-04-30,12.619999885559082,12.420000076293945,-0.016831751685233876,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,APOG,2025-03-31,2025-04-30,46.33000183105469,39.66999816894531,-0.14460740539490502,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,CNMD,2025-03-31,2025-04-30,60.38999938964844,49.11000061035156,-0.18759890209812247,senal,6,1,1,1,1,1,1
Small · solo Lynch,Small,lynch,KMT,2025-03-31,2025-04-30,21.299999237060547,19.479999542236328,-0.08636038483095432,senal,4,1,1,1,0,0,1
Small · solo Lynch,Small,lynch,LCII,2025-03-31,2025-04-30,87.43000030517578,77.08000183105469,-0.11926178887946881,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,MATX,2025-03-31,2025-04-30,128.1699981689453,109.08999633789062,-0.14971576009782028,senal,5,1,1,1,1,1,0
Small · solo Lynch,Small,lynch,HRMY,2025-03-31,2025-04-30,33.189998626708984,29.469999313354492,-0.11296963242868918,senal,5,1,1,1,0,1,1
Small · solo Lynch,Small,lynch,KRYS,2025-03-31,2025-04-30,180.3000030517578,169.8800048828125,-0.05873452869985196,senal,4,0,1,1,1,1,0
Small · solo Lynch,Small,lynch,HASI,2025-03-31,2025-04-30,29.239999771118164,24.979999542236328,-0.1340248348811396,senal,4,1,1,0,1,1,0
Small · solo Lynch,Small,lynch,JBSS,2025-03-31,2025-04-30,70.86000061035156,66.2699966430664,-0.06571070028085446,senal,4,1,1,1,0,0,1
