Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
417;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9921,50;9906,00;11/12/2017 16:59:00;12/12/2017 9:32:00;EntradaCierre;SalidaApertura;$-315,76;$-1151,92;$5,76;$0,00;$0,00;$0,00;$0,00;$345,00;$0,00;$315,76;4;
418;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9901,25;9926,75;12/12/2017 16:59:00;13/12/2017 9:32:00;EntradaCierre;SalidaApertura;$504,24;$-647,68;$5,76;$0,00;$0,00;$0,00;$0,00;$25,00;$530,00;$25,76;4;
419;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9916,25;9922,75;13/12/2017 16:59:00;14/12/2017 9:32:00;EntradaCierre;SalidaApertura;$124,24;$-523,44;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$195,00;$70,76;4;
420;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9902,25;9932,00;14/12/2017 16:59:00;15/12/2017 9:32:00;EntradaCierre;SalidaApertura;$589,24;$65,80;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$640,00;$50,76;4;
421;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9997,00;10016,25;15/12/2017 16:59:00;18/12/2017 9:32:00;EntradaCierre;SalidaApertura;$379,24;$445,04;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$515,00;$135,76;4;
422;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10033,25;10021,25;18/12/2017 16:59:00;19/12/2017 9:32:00;EntradaCierre;SalidaApertura;$-245,76;$199,28;$5,76;$0,00;$0,00;$0,00;$0,00;$245,00;$10,00;$255,76;4;
423;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10002,00;10013,00;19/12/2017 16:59:00;20/12/2017 9:32:00;EntradaCierre;SalidaApertura;$214,24;$413,52;$5,76;$0,00;$0,00;$0,00;$0,00;$35,00;$350,00;$135,76;4;
424;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9983,00;9995,75;20/12/2017 16:59:00;21/12/2017 9:32:00;EntradaCierre;SalidaApertura;$249,24;$662,76;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$295,00;$45,76;4;
425;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9988,00;9976,75;21/12/2017 16:59:00;22/12/2017 9:32:00;EntradaCierre;SalidaApertura;$-230,76;$432,00;$5,76;$0,00;$0,00;$0,00;$0,00;$235,00;$0,00;$230,76;4;
426;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9981,75;9952,75;22/12/2017 16:59:00;26/12/2017 9:32:00;EntradaCierre;SalidaApertura;$-585,76;$-153,76;$5,76;$0,00;$0,00;$0,00;$0,00;$655,00;$0,00;$585,76;4;
427;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9958,00;9959,50;26/12/2017 16:59:00;27/12/2017 9:32:00;EntradaCierre;SalidaApertura;$24,24;$-129,52;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$80,00;$55,76;4;
428;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9942,75;9951,00;28/12/2017 16:59:00;29/12/2017 9:32:00;EntradaCierre;SalidaApertura;$159,24;$29,72;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$260,00;$100,76;4;
429;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9883,75;9939,00;29/12/2017 16:59:00;2/1/2018 9:32:00;EntradaCierre;SalidaApertura;$1099,24;$1128,96;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$1180,00;$80,76;4;
430;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10013,00;10026,00;2/1/2018 16:59:00;3/1/2018 9:32:00;EntradaCierre;SalidaApertura;$254,24;$1383,20;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$280,00;$25,76;4;
431;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10080,25;10103,25;3/1/2018 16:59:00;4/1/2018 9:32:00;EntradaCierre;SalidaApertura;$454,24;$1837,44;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$535,00;$80,76;4;
432;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10104,25;10120,00;4/1/2018 16:59:00;5/1/2018 9:32:00;EntradaCierre;SalidaApertura;$309,24;$2146,68;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$420,00;$110,76;4;
433;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10164,50;10159,50;5/1/2018 16:59:00;8/1/2018 9:32:00;EntradaCierre;SalidaApertura;$-105,76;$2040,92;$5,76;$0,00;$0,00;$0,00;$0,00;$135,00;$15,00;$120,76;4;
434;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10187,25;10198,50;8/1/2018 16:59:00;9/1/2018 9:32:00;EntradaCierre;SalidaApertura;$219,24;$2260,16;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$250,00;$30,76;4;
435;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10178,50;10146,75;9/1/2018 16:59:00;10/1/2018 9:32:00;EntradaCierre;SalidaApertura;$-640,76;$1619,40;$5,76;$0,00;$0,00;$0,00;$0,00;$665,00;$15,00;$655,76;4;
436;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10174,50;10182,50;10/1/2018 16:59:00;11/1/2018 9:32:00;EntradaCierre;SalidaApertura;$154,24;$1773,64;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$180,00;$25,76;4;
437;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10222,25;10203,25;11/1/2018 16:59:00;12/1/2018 9:32:00;EntradaCierre;SalidaApertura;$-385,76;$1387,88;$5,76;$0,00;$0,00;$0,00;$0,00;$425,00;$0,00;$385,76;4;
438;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10271,75;10275,25;12/1/2018 16:59:00;15/1/2018 9:32:00;EntradaCierre;SalidaApertura;$64,24;$1452,12;$5,76;$0,00;$0,00;$0,00;$0,00;$40,00;$135,00;$70,76;4;
439;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10261,50;10276,00;16/1/2018 16:59:00;17/1/2018 9:32:00;EntradaCierre;SalidaApertura;$284,24;$1736,36;$5,76;$0,00;$0,00;$0,00;$0,00;$65,00;$370,00;$85,76;4;
440;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10319,00;10309,00;17/1/2018 16:59:00;18/1/2018 9:32:00;EntradaCierre;SalidaApertura;$-205,76;$1530,60;$5,76;$0,00;$0,00;$0,00;$0,00;$245,00;$5,00;$210,76;4;
441;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10314,50;10345,75;18/1/2018 16:59:00;19/1/2018 9:32:00;EntradaCierre;SalidaApertura;$619,24;$2149,84;$5,76;$0,00;$0,00;$0,00;$0,00;$25,00;$635,00;$15,76;4;
442;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10350,25;10336,75;19/1/2018 16:59:00;22/1/2018 9:32:00;EntradaCierre;SalidaApertura;$-275,76;$1874,08;$5,76;$0,00;$0,00;$0,00;$0,00;$280,00;$0,00;$275,76;4;
443;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10430,25;10437,00;22/1/2018 16:59:00;23/1/2018 9:32:00;EntradaCierre;SalidaApertura;$129,24;$2003,32;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$160,00;$30,76;4;
444;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10457,00;10481,25;23/1/2018 16:59:00;24/1/2018 9:32:00;EntradaCierre;SalidaApertura;$479,24;$2482,56;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$615,00;$135,76;4;
445;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10433,25;10472,00;24/1/2018 16:59:00;25/1/2018 9:32:00;EntradaCierre;SalidaApertura;$769,24;$3251,80;$5,76;$0,00;$0,00;$0,00;$0,00;$35,00;$835,00;$65,76;4;
446;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10436,25;10455,75;25/1/2018 16:59:00;26/1/2018 9:32:00;EntradaCierre;SalidaApertura;$384,24;$3636,04;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$550,00;$165,76;4;
447;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10528,75;10507,00;26/1/2018 16:59:00;29/1/2018 9:32:00;EntradaCierre;SalidaApertura;$-440,76;$3195,28;$5,76;$0,00;$0,00;$0,00;$0,00;$490,00;$20,00;$460,76;4;
448;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10492,75;10415,50;29/1/2018 16:59:00;30/1/2018 9:32:00;EntradaCierre;SalidaApertura;$-1550,76;$1644,52;$5,76;$0,00;$0,00;$0,00;$0,00;$1640,00;$5,00;$1555,76;4;
449;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10437,25;10480,75;30/1/2018 16:59:00;31/1/2018 9:32:00;EntradaCierre;SalidaApertura;$864,24;$2508,76;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$935,00;$70,76;4;
450;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10431,00;10414,50;31/1/2018 16:59:00;1/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-335,76;$2173,00;$5,76;$0,00;$0,00;$0,00;$0,00;$445,00;$0,00;$335,76;4;
451;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10431,25;10380,00;1/2/2018 16:59:00;2/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-1030,76;$1142,24;$5,76;$0,00;$0,00;$0,00;$0,00;$1250,00;$110,00;$1140,76;4;
452;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10251,25;10183,50;2/2/2018 16:59:00;5/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-1360,76;$-218,52;$5,76;$0,00;$0,00;$0,00;$0,00;$1420,00;$45,00;$1405,76;4;
453;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9967,50;9874,50;5/2/2018 16:59:00;6/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-1865,76;$-2084,28;$5,76;$0,00;$0,00;$0,00;$0,00;$1920,00;$0,00;$1865,76;4;
454;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10136,75;10146,75;6/2/2018 16:59:00;7/2/2018 9:32:00;EntradaCierre;SalidaApertura;$194,24;$-1890,04;$5,76;$0,00;$0,00;$0,00;$0,00;$235,00;$330,00;$135,76;4;
455;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10044,50;10098,75;7/2/2018 16:59:00;8/2/2018 9:32:00;EntradaCierre;SalidaApertura;$1079,24;$-810,80;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$1115,00;$35,76;4;
456;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9826,50;9882,75;8/2/2018 16:59:00;9/2/2018 9:32:00;EntradaCierre;SalidaApertura;$1119,24;$308,44;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$1380,00;$260,76;4;
457;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9921,50;9983,50;9/2/2018 16:59:00;12/2/2018 9:32:00;EntradaCierre;SalidaApertura;$1234,24;$1542,68;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$1275,00;$40,76;4;
458;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10025,00;9977,00;12/2/2018 16:59:00;13/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-965,76;$576,92;$5,76;$0,00;$0,00;$0,00;$0,00;$960,00;$30,00;$995,76;4;
459;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10057,75;10024,00;13/2/2018 16:59:00;14/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-680,76;$-103,84;$5,76;$0,00;$0,00;$0,00;$0,00;$875,00;$55,00;$735,76;4;
460;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10176,75;10226,25;14/2/2018 16:59:00;15/2/2018 9:32:00;EntradaCierre;SalidaApertura;$984,24;$880,40;$5,76;$0,00;$0,00;$0,00;$0,00;$50,00;$1245,00;$260,76;4;
461;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10317,50;10290,25;15/2/2018 16:59:00;16/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-550,76;$329,64;$5,76;$0,00;$0,00;$0,00;$0,00;$740,00;$20,00;$570,76;4;
462;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10279,75;10302,25;16/2/2018 16:59:00;19/2/2018 9:32:00;EntradaCierre;SalidaApertura;$444,24;$773,88;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$505,00;$60,76;4;
463;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10291,25;10310,25;20/2/2018 16:59:00;21/2/2018 9:32:00;EntradaCierre;SalidaApertura;$374,24;$1148,12;$5,76;$0,00;$0,00;$0,00;$0,00;$35,00;$495,00;$120,76;4;
464;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10247,25;10292,50;21/2/2018 16:59:00;22/2/2018 9:32:00;EntradaCierre;SalidaApertura;$899,24;$2047,36;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$1020,00;$120,76;4;
465;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10294,00;10313,75;22/2/2018 16:59:00;23/2/2018 9:32:00;EntradaCierre;SalidaApertura;$389,24;$2436,60;$5,76;$0,00;$0,00;$0,00;$0,00;$50,00;$515,00;$125,76;4;
466;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10406,25;10433,25;23/2/2018 16:59:00;26/2/2018 9:32:00;EntradaCierre;SalidaApertura;$534,24;$2970,84;$5,76;$0,00;$0,00;$0,00;$0,00;$125,00;$615,00;$80,76;4;
467;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10502,50;10486,50;26/2/2018 16:59:00;27/2/2018 9:32:00;EntradaCierre;SalidaApertura;$-325,76;$2645,08;$5,76;$0,00;$0,00;$0,00;$0,00;$335,00;$0,00;$325,76;4;
468;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10410,75;10445,25;27/2/2018 16:59:00;28/2/2018 9:32:00;EntradaCierre;SalidaApertura;$684,24;$3329,32;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$740,00;$55,76;4;
469;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10375,00;10364,75;28/2/2018 16:59:00;1/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-210,76;$3118,56;$5,76;$0,00;$0,00;$0,00;$0,00;$305,00;$95,00;$305,76;4;
470;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10263,75;10175,75;1/3/2018 16:59:00;2/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-1765,76;$1352,80;$5,76;$0,00;$0,00;$0,00;$0,00;$2020,00;$35,00;$1800,76;4;
471;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10305,50;10285,50;2/3/2018 16:59:00;5/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-405,76;$947,04;$5,76;$0,00;$0,00;$0,00;$0,00;$555,00;$15,00;$420,76;4;
472;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10377,00;10420,75;5/3/2018 16:59:00;6/3/2018 9:32:00;EntradaCierre;SalidaApertura;$869,24;$1816,28;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$885,00;$15,76;4;
473;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10407,75;10367,25;6/3/2018 16:59:00;7/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-815,76;$1000,52;$5,76;$0,00;$0,00;$0,00;$0,00;$1075,00;$5,00;$820,76;4;
474;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10419,00;10460,50;7/3/2018 16:59:00;8/3/2018 9:32:00;EntradaCierre;SalidaApertura;$824,24;$1824,76;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$880,00;$55,76;4;
475;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10475,00;10523,75;8/3/2018 16:59:00;9/3/2018 9:32:00;EntradaCierre;SalidaApertura;$969,24;$2794,00;$5,76;$0,00;$0,00;$0,00;$0,00;$35,00;$990,00;$20,76;4;
476;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10600,00;10637,00;9/3/2018 16:59:00;12/3/2018 9:32:00;EntradaCierre;SalidaApertura;$734,24;$3528,24;$5,76;$0,00;$0,00;$0,00;$0,00;$25,00;$880,00;$145,76;4;
477;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10389,75;10390,25;19/3/2018 15:59:00;20/3/2018 9:32:00;EntradaCierre;SalidaApertura;$4,24;$3532,48;$5,76;$0,00;$0,00;$0,00;$0,00;$215,00;$25,00;$20,76;4;
478;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10393,00;10372,25;20/3/2018 15:59:00;21/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-420,76;$3111,72;$5,76;$0,00;$0,00;$0,00;$0,00;$455,00;$5,00;$425,76;4;
479;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10357,75;10271,25;21/3/2018 15:59:00;22/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-1735,76;$1375,96;$5,76;$0,00;$0,00;$0,00;$0,00;$1780,00;$20,00;$1755,76;4;
480;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10168,50;10154,50;22/3/2018 15:59:00;23/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-285,76;$1090,20;$5,76;$0,00;$0,00;$0,00;$0,00;$330,00;$50,00;$335,76;4;
481;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10021,25;10102,75;23/3/2018 15:59:00;26/3/2018 9:32:00;EntradaCierre;SalidaApertura;$1624,24;$2714,44;$5,76;$0,00;$0,00;$0,00;$0,00;$15,00;$1790,00;$165,76;4;
482;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10252,50;10245,50;26/3/2018 15:59:00;27/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-145,76;$2568,68;$5,76;$0,00;$0,00;$0,00;$0,00;$155,00;$50,00;$195,76;4;
483;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10025,50;9976,75;27/3/2018 15:59:00;28/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-980,76;$1587,92;$5,76;$0,00;$0,00;$0,00;$0,00;$1085,00;$40,00;$1020,76;4;
484;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9961,50;9960,50;28/3/2018 15:59:00;29/3/2018 9:32:00;EntradaCierre;SalidaApertura;$-25,76;$1562,16;$5,76;$0,00;$0,00;$0,00;$0,00;$70,00;$70,00;$95,76;4;
485;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10043,50;9941,75;29/3/2018 15:59:00;2/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-2040,76;$-478,60;$5,76;$0,00;$0,00;$0,00;$0,00;$2095,00;$75,00;$2115,76;4;
486;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9888,75;9864,50;2/4/2018 15:59:00;3/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-490,76;$-969,36;$5,76;$0,00;$0,00;$0,00;$0,00;$570,00;$10,00;$500,76;4;
487;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9947,50;9862,00;3/4/2018 15:59:00;4/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-1715,76;$-2685,12;$5,76;$0,00;$0,00;$0,00;$0,00;$1780,00;$0,00;$1715,76;4;
488;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10056,25;10082,00;4/4/2018 15:59:00;5/4/2018 9:32:00;EntradaCierre;SalidaApertura;$509,24;$-2175,88;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$540,00;$30,76;4;
489;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10081,75;10046,50;5/4/2018 15:59:00;6/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-710,76;$-2886,64;$5,76;$0,00;$0,00;$0,00;$0,00;$810,00;$10,00;$720,76;4;
490;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9929,75;10031,25;6/4/2018 15:59:00;9/4/2018 9:32:00;EntradaCierre;SalidaApertura;$2024,24;$-862,40;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$2060,00;$35,76;4;
491;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;9969,00;10067,50;9/4/2018 15:59:00;10/4/2018 9:32:00;EntradaCierre;SalidaApertura;$1964,24;$1101,84;$5,76;$0,00;$0,00;$0,00;$0,00;$25,00;$2045,00;$80,76;4;
492;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10099,75;10113,00;10/4/2018 15:59:00;11/4/2018 9:32:00;EntradaCierre;SalidaApertura;$259,24;$1361,08;$5,76;$0,00;$0,00;$0,00;$0,00;$45,00;$290,00;$30,76;4;
493;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10070,75;10153,75;11/4/2018 15:59:00;12/4/2018 9:32:00;EntradaCierre;SalidaApertura;$1654,24;$3015,32;$5,76;$0,00;$0,00;$0,00;$0,00;$30,00;$1765,00;$110,76;4;
494;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10152,00;10115,75;12/4/2018 15:59:00;13/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-730,76;$2284,56;$5,76;$0,00;$0,00;$0,00;$0,00;$745,00;$15,00;$745,76;4;
495;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10117,25;10155,75;13/4/2018 15:59:00;16/4/2018 9:32:00;EntradaCierre;SalidaApertura;$764,24;$3048,80;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$795,00;$30,76;4;
496;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10181,75;10248,00;16/4/2018 15:59:00;17/4/2018 9:32:00;EntradaCierre;SalidaApertura;$1319,24;$4368,04;$5,76;$0,00;$0,00;$0,00;$0,00;$100,00;$1345,00;$25,76;4;
497;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10302,75;10295,75;17/4/2018 15:59:00;18/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-145,76;$4222,28;$5,76;$0,00;$0,00;$0,00;$0,00;$180,00;$0,00;$145,76;4;
498;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10321,50;10275,75;18/4/2018 15:59:00;19/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-920,76;$3301,52;$5,76;$0,00;$0,00;$0,00;$0,00;$940,00;$15,00;$935,76;4;
499;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10253,50;10208,50;19/4/2018 15:59:00;20/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-905,76;$2395,76;$5,76;$0,00;$0,00;$0,00;$0,00;$975,00;$5,00;$910,76;4;
500;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10151,75;10164,25;20/4/2018 15:59:00;23/4/2018 9:32:00;EntradaCierre;SalidaApertura;$244,24;$2640,00;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$350,00;$105,76;4;
501;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10138,25;10097,25;23/4/2018 15:59:00;24/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-825,76;$1814,24;$5,76;$0,00;$0,00;$0,00;$0,00;$885,00;$0,00;$825,76;4;
502;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10003,25;9953,50;24/4/2018 15:59:00;25/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-1000,76;$813,48;$5,76;$0,00;$0,00;$0,00;$0,00;$1085,00;$0,00;$1000,76;4;
503;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10046,00;10112,75;25/4/2018 15:59:00;26/4/2018 9:32:00;EntradaCierre;SalidaApertura;$1329,24;$2142,72;$5,76;$0,00;$0,00;$0,00;$0,00;$10,00;$1360,00;$30,76;4;
504;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10219,00;10123,00;26/4/2018 15:59:00;27/4/2018 9:32:00;EntradaCierre;SalidaApertura;$-1925,76;$216,96;$5,76;$0,00;$0,00;$0,00;$0,00;$1935,00;$0,00;$1925,76;4;
505;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10147,50;10175,75;27/4/2018 15:59:00;30/4/2018 9:32:00;EntradaCierre;SalidaApertura;$559,24;$776,20;$5,76;$0,00;$0,00;$0,00;$0,00;$45,00;$610,00;$50,76;4;
506;NQ 09-26;Backtest;PROD_Bot_NQ_OvernightDrift_1min_RTH;Long;1;10079,00;10094,75;30/4/2018 15:59:00;1/5/2018 9:32:00;EntradaCierre;SalidaApertura;$309,24;$1085,44;$5,76;$0,00;$0,00;$0,00;$0,00;$20,00;$425,00;$115,76;4;
