Trade number;Instrument;Account;Strategy;Market pos.;Qty;Entry price;Exit price;Entry time;Exit time;Entry name;Exit name;Profit;Cum. net profit;Commission;Clearing Fee;Exchange Fee;IP Fee;NFA Fee;MAE;MFE;ETD;Bars;
387;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22478,00;22888,75;2/2/2025 21:01:00;3/2/2025 15:01:00;WeekLong;WeekExit;$8209,24;$78240,88;$5,76;$0,00;$0,00;$0,00;$0,00;$1970,00;$8895,00;$685,76;1081;
388;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23074,00;23265,00;9/2/2025 21:01:00;10/2/2025 15:01:00;WeekLong;WeekExit;$3814,24;$82055,12;$5,76;$0,00;$0,00;$0,00;$0,00;$235,00;$4460,00;$645,76;1081;
389;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23650,50;23634,25;16/2/2025 21:01:00;17/2/2025 18:02:00;WeekLong;WeekExit;$-330,76;$81724,36;$5,76;$0,00;$0,00;$0,00;$0,00;$1100,00;$685,00;$1015,76;962;
390;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23149,50;22947,50;23/2/2025 21:01:00;24/2/2025 10:02:00;WeekLong;Stop loss;$-4045,76;$77678,60;$5,76;$0,00;$0,00;$0,00;$0,00;$4040,00;$1330,00;$5375,76;781;
391;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22502,50;22695,25;18/5/2025 21:01:00;19/5/2025 15:01:00;WeekLong;WeekExit;$3849,24;$81527,84;$5,76;$0,00;$0,00;$0,00;$0,00;$3810,00;$4830,00;$980,76;1081;
392;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22385,50;22471,00;25/5/2025 21:01:00;26/5/2025 18:02:00;WeekLong;WeekExit;$1704,24;$83232,08;$5,76;$0,00;$0,00;$0,00;$0,00;$355,00;$2435,00;$730,76;962;
393;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22494,75;22716,75;1/6/2025 21:01:00;2/6/2025 15:01:00;WeekLong;WeekExit;$4434,24;$87666,32;$5,76;$0,00;$0,00;$0,00;$0,00;$2645,00;$4610,00;$175,76;1081;
394;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22948,75;23068,75;8/6/2025 21:01:00;9/6/2025 15:01:00;WeekLong;WeekExit;$2394,24;$90060,56;$5,76;$0,00;$0,00;$0,00;$0,00;$665,00;$2830,00;$435,76;1081;
395;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22897,75;23151,75;15/6/2025 21:01:00;16/6/2025 15:01:00;WeekLong;WeekExit;$5074,24;$95134,80;$5,76;$0,00;$0,00;$0,00;$0,00;$600,00;$6185,00;$1110,76;1079;
396;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;22716,00;23020,50;22/6/2025 21:01:00;23/6/2025 15:01:00;WeekLong;WeekExit;$6084,24;$101219,04;$5,76;$0,00;$0,00;$0,00;$0,00;$400,00;$7140,00;$1055,76;1081;
397;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23818,50;23833,75;29/6/2025 21:01:00;30/6/2025 15:01:00;WeekLong;WeekExit;$299,24;$101518,28;$5,76;$0,00;$0,00;$0,00;$0,00;$1050,00;$1630,00;$1330,76;1081;
398;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23955,25;23861,75;6/7/2025 21:01:00;7/7/2025 15:01:00;WeekLong;WeekExit;$-1875,76;$99642,52;$5,76;$0,00;$0,00;$0,00;$0,00;$3810,00;$630,00;$2505,76;1081;
399;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23836,50;24036,25;13/7/2025 21:01:00;14/7/2025 15:01:00;WeekLong;WeekExit;$3989,24;$103631,76;$5,76;$0,00;$0,00;$0,00;$0,00;$945,00;$4300,00;$310,76;1081;
400;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;24238,00;24375,00;20/7/2025 21:01:00;21/7/2025 15:01:00;WeekLong;WeekExit;$2734,24;$106366,00;$5,76;$0,00;$0,00;$0,00;$0,00;$585,00;$3435,00;$700,76;1081;
401;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;24529,00;24447,00;27/7/2025 21:01:00;28/7/2025 15:01:00;WeekLong;WeekExit;$-1645,76;$104720,24;$5,76;$0,00;$0,00;$0,00;$0,00;$2145,00;$825,00;$2470,76;1081;
402;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;23941,50;24245,50;3/8/2025 21:01:00;4/8/2025 15:01:00;WeekLong;WeekExit;$6074,24;$110794,48;$5,76;$0,00;$0,00;$0,00;$0,00;$495,00;$6575,00;$500,76;1081;
403;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;24718,00;24671,00;10/8/2025 21:01:00;11/8/2025 15:01:00;WeekLong;WeekExit;$-945,76;$109848,72;$5,76;$0,00;$0,00;$0,00;$0,00;$1645,00;$1430,00;$2375,76;1081;
404;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;24866,50;24781,25;17/8/2025 21:01:00;18/8/2025 15:01:00;WeekLong;WeekExit;$-1710,76;$108137,96;$5,76;$0,00;$0,00;$0,00;$0,00;$3250,00;$5,00;$1715,76;1081;
405;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;24541,25;24536,75;24/8/2025 21:01:00;25/8/2025 15:01:00;WeekLong;WeekExit;$-95,76;$108042,20;$5,76;$0,00;$0,00;$0,00;$0,00;$2260,00;$1200,00;$1295,76;1081;
406;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;24524,00;24478,75;31/8/2025 21:01:00;1/9/2025 18:02:00;WeekLong;WeekExit;$-910,76;$107131,44;$5,76;$0,00;$0,00;$0,00;$0,00;$3370,00;$25,00;$935,76;962;
407;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;24750,25;24778,25;7/9/2025 21:01:00;8/9/2025 15:01:00;WeekLong;WeekExit;$554,24;$107685,68;$5,76;$0,00;$0,00;$0,00;$0,00;$815,00;$2455,00;$1900,76;1081;
408;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25094,75;25261,00;14/9/2025 21:01:00;15/9/2025 15:01:00;WeekLong;WeekExit;$3319,24;$111004,92;$5,76;$0,00;$0,00;$0,00;$0,00;$590,00;$3735,00;$415,76;1077;
409;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25580,00;25759,50;21/9/2025 21:01:00;22/9/2025 15:01:00;WeekLong;WeekExit;$3584,24;$114589,16;$5,76;$0,00;$0,00;$0,00;$0,00;$1675,00;$3735,00;$150,76;1080;
410;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25541,25;25589,75;28/9/2025 21:01:00;29/9/2025 15:01:00;WeekLong;WeekExit;$964,24;$115553,40;$5,76;$0,00;$0,00;$0,00;$0,00;$375,00;$3635,00;$2670,76;1081;
411;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25812,00;25985,25;5/10/2025 21:01:00;6/10/2025 15:01:00;WeekLong;WeekExit;$3459,24;$119012,64;$5,76;$0,00;$0,00;$0,00;$0,00;$380,00;$3765,00;$305,76;1081;
412;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25575,25;25648,75;12/10/2025 21:01:00;13/10/2025 15:01:00;WeekLong;WeekExit;$1464,24;$120476,88;$5,76;$0,00;$0,00;$0,00;$0,00;$2065,00;$2745,00;$1280,76;1081;
413;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25795,75;26074,50;19/10/2025 21:01:00;20/10/2025 15:01:00;WeekLong;WeekExit;$5569,24;$126046,12;$5,76;$0,00;$0,00;$0,00;$0,00;$430,00;$6125,00;$555,76;1081;
414;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26471,00;26688,75;26/10/2025 21:01:00;27/10/2025 15:01:00;WeekLong;WeekExit;$4349,24;$130395,36;$5,76;$0,00;$0,00;$0,00;$0,00;$250,00;$4455,00;$105,76;1081;
415;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26836,75;26863,75;2/11/2025 21:01:00;3/11/2025 15:01:00;WeekLong;WeekExit;$534,24;$130929,60;$5,76;$0,00;$0,00;$0,00;$0,00;$1475,00;$3535,00;$3000,76;1081;
416;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26176,75;26449,25;9/11/2025 21:01:00;10/11/2025 15:01:00;WeekLong;WeekExit;$5444,24;$136373,84;$5,76;$0,00;$0,00;$0,00;$0,00;$405,00;$5745,00;$300,76;1081;
417;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25947,75;25721,50;16/11/2025 21:01:00;17/11/2025 9:31:00;WeekLong;Stop loss;$-4530,76;$131843,08;$5,76;$0,00;$0,00;$0,00;$0,00;$4525,00;$3220,00;$7750,76;751;
418;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26067,00;26120,75;30/11/2025 21:01:00;1/12/2025 15:01:00;WeekLong;WeekExit;$1069,24;$132912,32;$5,76;$0,00;$0,00;$0,00;$0,00;$2525,00;$3525,00;$2455,76;1081;
419;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26516,00;26339,75;7/12/2025 21:01:00;8/12/2025 15:01:00;WeekLong;WeekExit;$-3530,76;$129381,56;$5,76;$0,00;$0,00;$0,00;$0,00;$4075,00;$1845,00;$5375,76;1081;
420;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26010,25;25783,50;14/12/2025 21:01:00;15/12/2025 10:30:00;WeekLong;Stop loss;$-4540,76;$124840,80;$5,76;$0,00;$0,00;$0,00;$0,00;$4535,00;$2975,00;$7515,76;810;
421;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26180,50;26181,25;21/12/2025 21:01:00;22/12/2025 15:01:00;WeekLong;WeekExit;$9,24;$124850,04;$5,76;$0,00;$0,00;$0,00;$0,00;$1230,00;$2105,00;$2095,76;1081;
422;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26334,00;26256,25;28/12/2025 21:01:00;29/12/2025 15:01:00;WeekLong;WeekExit;$-1560,76;$123289,28;$5,76;$0,00;$0,00;$0,00;$0,00;$3900,00;$500,00;$2060,76;1081;
423;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25950,75;26067,50;4/1/2026 21:01:00;5/1/2026 15:01:00;WeekLong;WeekExit;$2329,24;$125618,52;$5,76;$0,00;$0,00;$0,00;$0,00;$150,00;$4965,00;$2635,76;1081;
424;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26269,00;26505,50;11/1/2026 21:01:00;12/1/2026 15:01:00;WeekLong;WeekExit;$4724,24;$130342,76;$5,76;$0,00;$0,00;$0,00;$0,00;$2905,00;$4770,00;$45,76;1081;
425;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25890,75;25893,00;18/1/2026 21:01:00;19/1/2026 18:02:00;WeekLong;WeekExit;$39,24;$130382,00;$5,76;$0,00;$0,00;$0,00;$0,00;$3265,00;$500,00;$460,76;962;
426;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26140,75;26369,50;25/1/2026 21:01:00;26/1/2026 15:01:00;WeekLong;WeekExit;$4569,24;$134951,24;$5,76;$0,00;$0,00;$0,00;$0,00;$1355,00;$5735,00;$1165,76;1081;
427;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25899,75;25674,00;1/2/2026 21:01:00;2/2/2026 1:39:00;WeekLong;Stop loss;$-4520,76;$130430,48;$5,76;$0,00;$0,00;$0,00;$0,00;$4515,00;$820,00;$5340,76;279;
428;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;25338,25;25727,25;12/4/2026 21:01:00;13/4/2026 15:01:00;WeekLong;WeekExit;$7774,24;$138204,72;$5,76;$0,00;$0,00;$0,00;$0,00;$130,00;$7970,00;$195,76;1081;
429;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;26940,50;27014,50;19/4/2026 21:01:00;20/4/2026 15:01:00;WeekLong;WeekExit;$1474,24;$139678,96;$5,76;$0,00;$0,00;$0,00;$0,00;$1790,00;$3390,00;$1915,76;1081;
430;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;27738,75;27681,50;26/4/2026 21:01:00;27/4/2026 15:01:00;WeekLong;WeekExit;$-1150,76;$138528,20;$5,76;$0,00;$0,00;$0,00;$0,00;$3160,00;$1720,00;$2870,76;1081;
431;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;28175,75;27930,25;3/5/2026 21:01:00;4/5/2026 12:09:00;WeekLong;Stop loss;$-4915,76;$133612,44;$5,76;$0,00;$0,00;$0,00;$0,00;$4910,00;$1445,00;$6360,76;909;
432;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;29577,75;29670,50;10/5/2026 21:01:00;11/5/2026 15:01:00;WeekLong;WeekExit;$1849,24;$135461,68;$5,76;$0,00;$0,00;$0,00;$0,00;$1010,00;$3690,00;$1840,76;1081;
433;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;29316,00;29124,00;17/5/2026 21:01:00;18/5/2026 15:01:00;WeekLong;WeekExit;$-3845,76;$131615,92;$5,76;$0,00;$0,00;$0,00;$0,00;$4380,00;$7720,00;$11565,76;1081;
434;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;30198,00;30208,00;24/5/2026 21:01:00;25/5/2026 18:02:00;WeekLong;WeekExit;$194,24;$131810,16;$5,76;$0,00;$0,00;$0,00;$0,00;$525,00;$1585,00;$1390,76;962;
435;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;30823,75;30904,50;31/5/2026 21:01:00;1/6/2026 15:01:00;WeekLong;WeekExit;$1609,24;$133419,40;$5,76;$0,00;$0,00;$0,00;$0,00;$5000,00;$3030,00;$1420,76;1081;
436;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;29501,25;29824,75;7/6/2026 21:01:00;8/6/2026 15:01:00;WeekLong;WeekExit;$6464,24;$139883,64;$5,76;$0,00;$0,00;$0,00;$0,00;$4925,00;$10480,00;$4015,76;1081;
437;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;30438,75;30860,75;14/6/2026 21:01:00;15/6/2026 15:01:00;WeekLong;WeekExit;$8434,24;$148317,88;$5,76;$0,00;$0,00;$0,00;$0,00;$335,00;$9525,00;$1090,76;1081;
438;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;30620,50;30560,00;21/6/2026 21:01:00;22/6/2026 15:01:00;WeekLong;WeekExit;$-1215,76;$147102,12;$5,76;$0,00;$0,00;$0,00;$0,00;$2350,00;$6950,00;$8165,76;1081;
439;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;29494,50;30032,25;28/6/2026 21:01:00;29/6/2026 15:01:00;WeekLong;WeekExit;$10749,24;$157851,36;$5,76;$0,00;$0,00;$0,00;$0,00;$4415,00;$11500,00;$750,76;1081;
440;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;29927,00;29990,75;5/7/2026 21:01:00;6/7/2026 15:01:00;WeekLong;WeekExit;$1269,24;$159120,60;$5,76;$0,00;$0,00;$0,00;$0,00;$4880,00;$3340,00;$2070,76;1081;
441;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;29837,25;29577,25;12/7/2026 21:01:00;13/7/2026 1:30:00;WeekLong;Stop loss;$-5205,76;$153914,84;$5,76;$0,00;$0,00;$0,00;$0,00;$5200,00;$280,00;$5485,76;270;
442;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;28862,25;28870,50;19/7/2026 21:01:00;20/7/2026 15:01:00;WeekLong;WeekExit;$159,24;$154074,08;$5,76;$0,00;$0,00;$0,00;$0,00;$1990,00;$6605,00;$6445,76;1081;
443;NQ 09-26;Backtest;PROD_Bot_NQ_WeekendEffect_1min_ETH;Long;1;29803,75;29782,25;9/8/2026 21:01:00;10/8/2026 15:01:00;WeekLong;WeekExit;$-435,76;$153638,32;$5,76;$0,00;$0,00;$0,00;$0,00;$1700,00;$3605,00;$4040,76;1081;
